Groups:
AD9226_0_BITS_r[11..0] =, AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0],  hex
AD9226_1_BITS_r[11..0] =, AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS_r[11..0], AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0], AD9226_1_BITS_r[11..0], AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0], start_cor_r, 
0, XXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
6087, 113, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 34, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
6088, 116, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
6089, 116, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
6090, 11C, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, -15, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
6091, 123, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, -16, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
6092, 128, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
6093, 12C, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
6094, 12C, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 67, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 
6095, 12A, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 101, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
6096, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 128, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
6097, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 146, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
6098, 14C, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 151, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 
6099, 151, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 151, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 
6100, 154, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 158, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
6101, 153, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 163, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 
6102, 154, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 174, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
6103, 151, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 191, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
6104, 153, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
6105, 153, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 195, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
6106, 14F, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 191, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
6107, 148, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 172, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
6108, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 152, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
6109, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 137, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
6110, 12C, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 130, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
6111, 129, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
6112, 123, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
6113, 11B, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 97, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 
6114, 118, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 77, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
6115, 119, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
6116, 11A, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
6117, 12A, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 
6118, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
6119, 144, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
6120, 146, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 
6121, 143, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 68, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 
6122, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
6123, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 136, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
6124, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 158, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
6125, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 168, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 
6126, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 170, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
6127, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 160, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 
6128, 145, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 159, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
6129, 14B, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 156, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
6130, 14C, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 158, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
6131, 14E, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 169, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
6132, 154, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 182, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
6133, 150, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 185, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
6134, 14A, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 180, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
6135, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 166, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 
6136, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 142, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
6137, 126, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
6138, 11A, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
6139, 117, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 95, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 
6140, 119, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 81, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 
6141, 11A, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 65, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 
6142, 120, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
6143, 123, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 27, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
6144, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
6145, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
6146, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
6147, 14B, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
6148, 149, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 59, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
6149, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 97, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 
6150, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 131, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
6151, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 160, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 
6152, 12A, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 176, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 
6153, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 175, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 
6154, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 169, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
6155, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 166, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 
6156, 14B, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 161, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
6157, 14D, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 162, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 
6158, 150, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 170, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
6159, 151, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 179, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
6160, 14F, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 184, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 
6161, 147, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 187, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
6162, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 
6163, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 153, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
6164, 124, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 130, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
6165, 120, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
6166, 11C, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 93, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
6167, 11F, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 85, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 
6168, 125, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 69, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
6169, 120, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
6170, 121, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 38, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
6171, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
6172, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
6173, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 
6174, 147, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
6175, 14E, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
6176, 14B, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 69, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
6177, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
6178, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 145, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
6179, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 171, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
6180, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 181, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
6181, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 184, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 
6182, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 180, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
6183, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 175, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 
6184, 146, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 170, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
6185, 146, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 164, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
6186, 146, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 172, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
6187, 14A, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 179, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 
6188, 148, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 180, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
6189, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 173, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
6190, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 159, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
6191, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 135, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
6192, 11F, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
6193, 113, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 94, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 
6194, 114, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 82, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 
6195, 114, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 72, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
6196, 114, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 
6197, 11A, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 47, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
6198, 122, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 35, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
6199, 12C, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
6200, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
6201, 14A, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
6202, 155, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 24, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
6203, 159, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 45, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
6204, 152, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 79, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
6205, 147, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
6206, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 157, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
6207, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 182, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
6208, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 195, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
6209, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 195, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
6210, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 189, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
6211, 147, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 181, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
6212, 14B, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 177, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
6213, 14E, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 176, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 
6214, 156, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 176, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 
6215, 14F, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 182, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
6216, 149, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 182, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
6217, 142, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 173, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
6218, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 155, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
6219, 123, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 134, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
6220, 116, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
6221, 110, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 
6222, 10F, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 72, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
6223, 10E, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 63, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
6224, 115, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 46, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
6225, 119, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
6226, 120, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
6227, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
6228, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
6229, 146, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
6230, 151, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 22, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
6231, 156, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 53, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
6232, 14D, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 88, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 
6233, 142, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 129, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
6234, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 165, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
6235, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 188, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 
6236, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 194, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
6237, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 196, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 
